,isHomeTeam,LineBackers,Safeties,Quarter,PlayerHeightInches,StadiumTypeCode,TurfCode,OffensiveGuards,DefensiveEnds,Y,S,DefensiveTackles,Age,IsPossTeamInLead,Down,TimeSnapDiff,YardsToTouchdown,A,TightEnds,DefendersInTheBox,Cornerbacks,isPlayDirectionLeft,Distance,NoseTackles,Season,HomeScoreBeforePlay,isFirstDown,Centers
12735,1,4,2,1,73,3,1,2,1,26.3,5.45,1,26,0,1,1.0,39,1.8,1,7,2,1,10,1,2018,0,0,1
12736,0,4,3,1,72,3,1,3,0,23.5,4.92,2,23,1,1,1.0,75,3.76,1,5,2,0,10,0,2018,7,1,0
12737,0,4,3,1,72,3,1,3,0,22.68,4.03,2,23,1,1,1.0,58,4.66,1,8,2,0,10,0,2018,7,0,0
12738,0,3,3,1,72,3,1,3,1,26.26,4.67,2,23,1,1,1.0,38,0.84,1,6,2,0,10,0,2018,7,0,0
12739,0,3,3,1,72,3,1,3,1,29.05,4.0,2,23,1,2,1.0,36,2.63,1,6,2,0,8,0,2018,7,0,0
12740,0,3,3,1,72,3,1,3,1,23.11,4.43,2,23,1,1,1.0,27,3.45,1,5,2,0,10,0,2018,7,0,0
12741,0,3,3,1,66,3,1,3,1,23.24,4.76,2,23,1,1,1.0,17,2.73,1,6,2,0,10,0,2018,7,0,0
12742,0,3,3,1,72,3,1,3,1,26.9,4.59,2,23,1,2,2.0,13,3.57,1,8,2,0,6,0,2018,7,0,0
12743,1,4,2,1,73,3,1,2,1,25.68,5.28,1,26,0,1,2.0,64,1.65,1,7,2,1,10,1,2018,7,0,1
12744,1,4,2,1,73,3,1,2,0,21.6,5.59,1,26,0,2,1.0,60,1.66,2,6,3,1,6,1,2018,7,0,1
12745,0,3,3,1,66,3,1,3,2,30.13,5.0,1,23,1,1,1.0,75,2.82,1,6,2,0,10,0,2018,14,0,0
12746,0,3,3,1,72,3,1,3,2,25.77,4.85,1,23,1,2,2.0,58,2.78,1,7,2,0,10,0,2018,14,0,0
12747,1,4,2,2,69,3,1,2,0,25.09,6.07,1,22,0,1,1.0,80,2.12,1,6,3,0,10,1,2018,14,0,1
12748,1,3,2,2,69,3,1,2,1,24.49,4.57,1,22,0,3,1.0,71,1.31,1,6,3,0,1,1,2018,14,1,1
12749,1,4,2,2,69,3,1,2,1,28.52,4.71,1,22,0,2,1.0,69,3.22,2,6,3,0,11,0,2018,14,0,1
12750,1,4,2,2,69,3,1,2,1,29.28,1.85,1,22,0,3,1.0,72,2.92,1,6,3,0,14,0,2018,14,0,1
12751,0,3,3,2,72,3,1,3,1,25.18,5.14,2,23,1,3,2.0,39,2.93,2,7,2,1,1,0,2018,14,1,0
12752,0,4,3,2,66,3,1,3,0,28.54,5.94,2,23,1,1,1.0,11,2.52,1,6,2,1,10,0,2018,14,0,0
12753,0,3,3,2,72,3,1,3,1,25.68,4.07,2,23,1,1,2.0,4,1.63,1,9,2,1,4,0,2018,14,0,0
12754,1,4,2,2,73,3,1,2,0,24.23,3.45,1,26,0,2,2.0,34,3.9,1,6,3,0,10,1,2018,14,0,1
12755,0,2,3,2,72,3,1,3,1,26.32,3.5,2,23,1,1,1.0,80,3.34,1,6,3,1,10,0,2018,14,0,0
12756,0,3,3,3,72,3,1,3,1,23.19,3.73,2,23,1,1,1.0,75,1.81,1,6,2,1,10,0,2018,14,0,0
12757,1,4,2,3,73,3,1,2,1,29.27,4.6,1,26,0,1,1.0,73,2.87,1,7,2,0,10,1,2018,14,0,1
12758,0,3,3,3,72,3,1,3,1,31.63,4.51,2,23,1,1,1.0,67,1.38,1,8,2,1,10,0,2018,14,0,0
12759,0,3,3,3,72,3,1,3,1,28.49,3.46,2,23,1,1,2.0,28,3.25,1,8,2,1,10,0,2018,14,0,0
12760,0,3,3,3,66,3,1,3,1,26.32,3.16,2,23,1,2,2.0,18,5.23,1,7,2,1,10,0,2018,14,1,0
12761,0,3,3,3,72,3,1,3,1,24.13,4.61,2,23,1,1,1.0,1,2.71,1,8,2,1,1,0,2018,14,1,0
12762,1,4,2,3,73,3,1,2,1,27.11,3.48,1,26,0,1,1.0,75,3.28,1,6,3,0,10,0,2018,14,0,1
12763,1,3,2,3,73,3,1,2,1,28.54,3.76,2,26,0,2,1.0,66,2.42,2,7,2,0,1,1,2018,14,1,1
12764,0,3,3,3,72,3,1,3,1,31.05,3.21,2,23,1,1,1.0,25,3.72,1,6,2,1,10,0,2018,14,0,0
12765,1,4,2,3,73,3,1,2,1,26.42,3.53,1,26,0,1,1.0,75,3.27,2,7,2,0,10,1,2018,14,0,1
12766,1,4,2,4,73,3,1,2,0,25.6,3.83,1,26,0,1,2.0,60,3.73,2,6,3,1,10,1,2018,14,0,1
12767,1,3,2,4,73,3,1,2,1,27.07,5.6,2,26,0,1,1.0,23,2.73,1,6,3,1,10,0,2018,14,0,1
12768,0,3,3,4,72,3,1,3,1,28.78,3.62,2,23,1,1,1.0,72,4.06,1,6,2,0,10,0,2018,14,0,0
12769,0,3,3,4,72,3,1,3,1,25.88,5.42,2,23,1,2,1.0,64,2.63,2,7,2,0,2,0,2018,14,1,0
12770,0,3,3,4,72,3,1,3,1,30.55,4.16,2,23,1,1,1.0,57,3.28,1,7,2,0,10,0,2018,14,0,0
12771,0,3,3,4,72,3,1,3,1,23.38,4.33,2,23,1,3,1.0,35,3.09,2,8,2,0,1,0,2018,14,1,0
12772,0,3,3,4,72,3,1,3,1,22.77,4.58,2,23,1,1,1.0,34,2.82,1,8,2,0,10,0,2018,14,0,0
12773,0,3,3,4,72,3,1,3,1,22.24,3.81,2,23,1,2,2.0,29,0.89,1,8,2,0,5,0,2018,14,0,0
12774,1,4,2,4,73,3,1,2,1,23.92,5.39,1,26,1,1,1.0,75,2.09,1,8,2,1,10,1,2018,14,0,1
12775,1,3,2,4,69,3,1,2,1,23.71,2.97,2,22,1,3,2.0,42,4.18,1,6,3,1,2,0,2018,14,0,1
12776,0,4,2,4,72,3,1,3,1,32.44,5.05,2,23,0,1,2.0,68,2.3,2,9,2,0,10,0,2018,14,0,0
12777,0,3,3,4,72,3,1,3,1,26.99,5.13,2,23,0,2,1.0,66,1.7,2,7,2,0,8,0,2018,14,0,0
12778,0,3,3,4,72,3,1,3,1,24.96,3.53,2,23,0,3,1.0,62,3.46,2,6,2,0,4,0,2018,14,0,0
12779,0,3,2,1,72,1,2,2,2,26.47,5.96,1,23,0,1,2.0,66,2.37,3,8,2,0,10,1,2018,0,0,1
12780,0,1,3,1,72,1,2,2,2,29.01,3.6,1,23,0,3,1.0,57,2.94,1,7,3,0,1,1,2018,0,0,1
12781,1,2,2,1,71,1,2,3,3,24.25,5.15,1,24,0,1,2.0,93,1.04,1,7,3,1,10,0,2018,0,0,1
12782,1,2,2,1,71,1,2,3,3,23.98,3.93,1,24,0,2,2.0,91,1.97,1,6,3,1,8,0,2018,0,0,1
12783,1,2,2,1,71,1,2,3,3,22.32,3.64,1,24,0,1,1.0,73,3.94,1,6,3,1,10,0,2018,0,0,1
12784,1,2,2,1,71,1,2,3,3,23.66,5.19,1,24,0,2,1.0,68,2.27,1,7,3,1,5,0,2018,0,1,1
12785,1,2,2,1,71,1,2,3,3,25.54,2.73,1,22,0,2,1.0,63,2.9,1,7,3,1,10,0,2018,0,0,1
12786,1,3,2,1,71,1,2,3,3,31.92,5.06,1,24,0,1,1.0,50,2.51,1,8,2,1,10,0,2018,0,0,1
12787,0,3,2,1,72,1,2,2,2,25.1,3.77,1,23,0,1,1.0,85,2.69,2,8,2,0,10,1,2018,0,0,1
12788,1,2,2,1,71,1,2,3,4,25.93,6.08,0,24,0,1,2.0,51,2.05,1,7,3,1,10,0,2018,0,0,1
12789,0,3,2,1,72,1,2,2,1,21.46,5.05,2,23,0,1,1.0,93,3.4,1,8,2,0,10,1,2018,0,0,1
12790,0,2,2,1,72,1,2,2,2,30.02,4.72,1,23,0,2,2.0,80,2.0,1,6,3,0,10,1,2018,0,0,1
12791,1,2,2,1,71,1,2,3,3,21.67,4.61,1,22,0,1,2.0,69,1.81,1,6,3,1,10,0,2018,0,0,1
12792,0,2,2,2,72,1,2,2,2,29.99,4.09,1,23,0,2,1.0,90,2.41,1,6,3,1,20,1,2018,0,0,1
12793,1,2,2,2,71,1,2,3,3,25.82,2.74,1,24,0,2,1.0,64,3.94,1,6,3,0,10,0,2018,0,0,1
12794,1,3,2,2,71,1,2,3,2,26.63,4.99,2,24,0,1,1.0,54,1.35,2,8,2,0,10,0,2018,0,0,1
12795,1,2,2,2,71,1,2,3,3,25.51,4.62,1,24,0,2,1.0,50,3.91,1,7,3,0,6,0,2018,0,0,1
12796,1,2,2,2,71,1,2,3,3,25.32,3.99,1,22,0,2,1.0,35,4.42,1,6,3,0,10,0,2018,0,0,1
12797,0,3,2,2,72,1,2,2,2,22.25,4.69,1,23,1,1,1.0,79,3.07,3,8,2,1,10,1,2018,7,1,1
12798,0,2,2,2,72,1,2,2,2,24.31,3.91,1,23,1,1,1.0,60,2.68,2,7,3,1,10,1,2018,7,0,1
12799,0,2,2,2,72,1,2,2,2,22.92,4.02,1,23,1,1,2.0,39,3.2,1,6,3,1,10,1,2018,7,0,1
12800,1,3,2,2,71,1,2,3,2,21.78,5.09,2,24,0,1,1.0,75,3.52,0,7,2,0,10,0,2018,7,0,1
12801,1,2,2,2,71,1,2,3,3,23.66,3.56,1,24,0,2,2.0,70,3.51,1,7,3,0,5,0,2018,7,0,1
12802,1,2,2,2,71,1,2,3,3,32.23,4.92,1,24,0,1,1.0,53,2.6,1,7,3,0,10,0,2018,7,0,1
12803,1,2,2,2,71,1,2,3,2,31.22,4.1,2,24,0,2,1.0,52,3.66,1,5,3,0,9,0,2018,7,0,1
12804,1,2,2,3,71,1,2,3,3,31.35,2.95,1,24,0,1,2.0,84,4.57,1,6,3,0,10,0,2018,17,0,1
12805,1,2,2,3,71,1,2,3,3,32.17,4.67,1,24,0,2,1.0,81,2.28,1,7,3,0,7,0,2018,17,0,1
12806,0,2,2,3,72,1,2,2,2,22.62,3.8,1,23,1,1,1.0,94,2.74,1,6,3,1,15,1,2018,17,0,1
12807,1,2,2,3,71,1,2,3,3,23.21,4.27,1,24,0,1,1.0,62,3.02,1,6,3,0,10,0,2018,17,0,1
12808,0,3,2,3,72,1,2,2,2,31.31,4.59,1,23,1,1,1.0,71,3.17,2,8,2,1,10,1,2018,17,1,1
12809,0,3,2,3,72,1,2,2,2,30.54,3.52,1,23,1,1,1.0,50,2.42,3,8,2,1,10,1,2018,17,0,1
12810,0,3,2,3,72,1,2,2,2,27.16,5.03,1,23,1,2,1.0,21,1.94,1,7,2,1,10,1,2018,17,0,1
12811,1,2,2,3,71,1,2,3,2,23.13,3.86,2,24,0,1,1.0,49,2.53,1,7,3,0,10,0,2018,17,0,1
12812,1,2,2,3,71,1,2,3,3,24.75,4.77,1,24,0,2,1.0,42,2.91,0,7,3,0,3,0,2018,17,1,1
12813,1,2,2,3,71,1,2,3,3,30.82,3.77,1,24,0,2,1.0,28,2.99,1,7,3,0,1,0,2018,17,1,1
12814,1,2,2,4,71,1,2,3,3,27.16,5.04,1,24,0,1,2.0,18,2.47,1,6,3,1,5,0,2018,17,0,1
12815,1,2,2,4,71,1,2,3,3,31.26,2.39,1,24,0,1,1.0,8,2.56,1,7,3,1,8,0,2018,17,0,1
12816,1,2,2,4,71,1,2,3,3,30.73,4.3,1,24,0,2,2.0,5,2.44,1,6,3,1,5,0,2018,17,1,1
12817,0,2,2,4,72,1,2,2,2,30.55,3.55,1,23,1,3,2.0,62,1.64,1,7,3,0,2,1,2018,24,1,1
12818,0,2,2,4,72,1,2,2,2,32.49,5.5,1,23,1,1,1.0,45,2.26,1,6,3,0,10,1,2018,24,1,1
12819,1,2,2,4,71,1,2,3,3,27.41,4.96,1,24,0,1,1.0,87,2.91,1,6,3,1,10,0,2018,24,0,1
12820,1,2,2,4,71,1,2,3,3,25.78,4.0,1,24,0,2,1.0,87,3.37,1,7,3,1,10,0,2018,24,0,1
12821,0,2,2,4,72,1,2,2,2,24.14,3.95,1,23,1,1,1.0,57,3.1,1,7,3,0,10,1,2018,24,1,1
12822,1,2,2,4,71,1,2,3,2,26.58,5.68,2,24,0,2,1.0,70,2.46,0,7,3,1,5,0,2018,24,0,1
12823,1,2,2,4,71,1,2,3,3,27.35,3.69,1,24,0,1,1.0,92,2.42,1,7,3,1,10,0,2018,24,0,1
12824,1,3,2,4,71,1,2,3,3,20.47,6.02,1,24,0,2,2.0,92,2.68,2,8,2,1,10,0,2018,24,0,1
12825,1,2,2,4,71,1,2,3,3,23.27,5.13,1,24,0,3,1.0,93,1.94,1,6,3,1,11,0,2018,24,1,1
12826,1,3,2,4,71,1,2,3,2,32.12,5.13,2,24,0,1,2.0,82,2.1,1,7,2,1,10,0,2018,24,0,1
12827,1,3,2,4,71,1,2,3,2,29.8,4.38,2,24,0,2,2.0,86,2.16,2,8,2,1,14,0,2018,24,0,1
12828,1,2,2,4,71,1,2,3,2,30.23,4.34,2,24,0,3,1.0,82,2.32,1,7,3,1,10,0,2018,24,0,1
12829,0,4,2,1,71,2,2,2,1,31.24,5.13,2,23,0,1,1.0,58,1.46,1,7,2,1,10,0,2018,0,0,1
12830,0,4,2,1,71,2,2,2,1,26.2,5.89,2,23,0,2,1.0,53,1.89,1,7,2,1,5,0,2018,0,0,1
12831,1,4,2,1,72,2,2,1,1,32.4,5.37,2,31,0,1,2.0,86,2.81,2,7,2,0,10,0,2018,0,0,2
12832,1,3,2,1,72,2,2,1,1,31.82,1.63,2,31,0,1,2.0,75,3.34,1,6,3,0,10,0,2018,0,0,2
12833,1,4,2,1,72,2,2,1,1,28.95,2.95,2,31,0,1,1.0,60,3.32,2,6,2,0,10,0,2018,0,0,2
12834,1,3,2,1,71,2,2,1,1,28.73,3.92,2,21,0,2,1.0,53,3.23,1,6,3,0,3,0,2018,0,1,2
12835,1,3,2,1,72,2,2,1,1,27.48,4.4,2,31,0,1,2.0,30,2.5,1,6,3,0,10,0,2018,0,0,2
12836,1,3,2,1,71,2,2,1,1,22.82,3.55,2,21,0,2,1.0,45,3.25,1,6,3,0,5,0,2018,3,1,2
12837,1,3,2,1,71,2,2,1,1,31.16,3.98,2,21,0,1,1.0,36,3.0,1,6,3,0,10,0,2018,3,1,2
12838,1,3,2,1,72,2,2,1,1,24.37,3.41,2,31,0,1,2.0,24,4.51,1,6,3,0,10,0,2018,3,0,2
12839,1,3,2,2,71,2,2,1,1,27.01,4.62,2,21,0,1,1.0,9,1.15,1,6,3,1,9,0,2018,3,0,2
12840,0,3,3,2,71,2,2,2,1,28.13,3.84,2,23,1,1,1.0,75,5.08,2,7,2,0,10,0,2018,10,0,1
12841,0,4,2,2,71,2,2,2,1,28.09,4.26,2,23,1,3,1.0,66,2.91,2,7,2,0,1,0,2018,10,0,1
12842,1,4,2,2,72,2,2,1,1,21.99,4.83,2,31,0,1,1.0,78,3.3,2,8,2,1,10,0,2018,10,0,2
12843,1,3,2,2,71,2,2,1,1,24.72,4.06,2,21,0,1,1.0,49,3.19,1,6,3,1,5,0,2018,10,1,2
12844,1,3,2,2,71,2,2,1,1,23.0,4.43,2,21,0,1,1.0,35,4.07,1,6,3,1,10,0,2018,10,0,2
12845,1,3,2,2,72,2,2,1,1,28.5,4.49,2,31,0,2,2.0,32,3.41,1,6,3,1,7,0,2018,10,0,2
12846,1,3,2,2,71,2,2,1,1,26.48,4.81,2,21,0,3,1.0,28,2.68,1,6,3,1,3,0,2018,10,1,2
12847,1,3,2,2,72,2,2,1,1,23.15,4.37,2,31,0,1,1.0,9,3.11,1,6,3,1,9,0,2018,10,0,2
12848,0,4,2,2,71,2,2,2,1,24.47,3.78,2,23,1,3,1.0,66,4.19,2,7,2,0,1,0,2018,13,1,1
12849,0,3,2,2,70,2,2,2,1,30.78,3.75,2,26,1,1,1.0,49,3.68,1,6,3,0,10,0,2018,13,0,1
12850,0,4,3,2,71,2,2,2,1,24.93,3.92,1,23,1,2,1.0,19,3.97,2,7,2,0,4,0,2018,13,0,1
12851,0,4,3,2,71,2,2,2,1,21.39,5.9,1,23,1,3,1.0,16,3.04,2,8,2,0,1,0,2018,13,0,1
12852,1,3,2,3,71,2,2,1,1,25.59,4.42,2,21,0,1,2.0,75,2.46,1,6,3,0,10,0,2018,13,0,2
12853,1,4,2,3,72,2,2,1,1,28.19,4.32,2,31,0,2,1.0,68,2.78,2,8,2,0,3,0,2018,13,0,2
12854,0,4,3,3,71,2,2,2,1,20.56,5.48,1,23,1,1,1.0,52,2.35,2,6,2,1,10,0,2018,13,1,1
12855,0,4,3,3,71,2,2,2,1,20.7,5.53,1,23,1,1,2.0,40,2.8,2,6,2,1,10,0,2018,13,0,1
12856,0,4,3,3,71,2,2,2,1,26.44,5.17,1,23,1,2,2.0,12,2.6,2,6,2,1,10,0,2018,13,0,1
12857,1,3,2,3,71,2,2,1,1,23.16,3.94,2,21,0,2,1.0,52,3.5,1,6,3,0,4,0,2018,13,0,2
12858,1,3,2,3,71,2,2,1,1,26.03,4.57,2,21,0,2,1.0,40,2.7,1,6,3,0,5,0,2018,13,0,2
12859,1,4,2,3,72,2,2,1,0,26.34,4.05,3,31,0,3,1.0,36,3.05,3,7,2,0,1,0,2018,13,1,2
12860,0,4,3,3,71,2,2,2,1,24.92,4.73,1,23,1,2,1.0,62,3.59,1,6,2,1,1,0,2018,20,1,1
12861,1,4,2,3,71,2,2,1,1,27.75,4.65,2,21,0,1,1.0,75,2.79,2,7,2,0,10,0,2018,20,1,2
12862,1,3,2,3,71,2,2,1,1,27.21,5.4,2,21,0,1,1.0,60,2.79,1,6,3,0,10,0,2018,20,0,2
12863,1,3,2,4,72,2,2,1,1,25.91,4.51,2,31,0,1,2.0,32,4.44,1,6,3,1,10,0,2018,20,1,2
12864,1,4,2,4,72,2,2,1,1,28.57,4.85,2,31,0,1,2.0,80,2.93,2,7,2,1,10,0,2018,23,0,2
12865,1,3,2,4,71,2,2,1,1,29.06,4.28,2,21,0,2,1.0,76,1.93,1,6,3,1,6,0,2018,23,0,2
12866,0,3,3,4,71,2,2,2,1,27.51,5.32,2,23,1,1,1.0,74,3.19,2,6,2,0,10,0,2018,23,0,1
12867,0,3,3,4,71,2,2,2,1,24.52,3.9,2,23,1,2,1.0,65,2.66,1,8,2,0,1,0,2018,23,1,1
12868,0,3,2,4,71,2,2,2,1,27.93,2.03,2,23,1,1,1.0,59,2.54,1,6,3,0,10,0,2018,23,0,1
12869,1,2,2,4,71,2,2,1,2,25.44,4.37,2,21,0,1,2.0,81,3.93,1,7,3,1,10,0,2018,23,0,2
12870,1,4,2,4,72,2,2,1,1,27.6,5.78,2,31,0,1,1.0,57,1.65,2,7,2,1,10,0,2018,23,0,2
12871,1,3,2,4,71,2,2,1,1,27.97,4.8,2,21,0,2,1.0,56,2.68,1,6,3,1,9,0,2018,23,0,2
12872,1,3,2,4,71,2,2,1,2,22.37,1.53,1,21,0,3,1.0,65,2.41,1,5,3,1,18,0,2018,23,0,2
12873,1,4,1,4,72,2,2,2,2,24.71,4.97,4,31,0,1,1.0,13,2.31,2,11,0,1,10,0,2018,23,0,2
12874,1,4,1,4,72,2,2,2,2,23.39,5.63,4,31,0,2,2.0,12,1.35,2,11,0,1,9,0,2018,23,0,2
12875,1,4,1,4,72,2,2,2,2,24.39,5.23,4,31,0,3,1.0,10,1.88,2,11,0,1,7,0,2018,23,0,2
12876,0,2,2,4,70,2,2,2,2,31.05,3.25,0,26,1,1,2.0,92,2.96,1,3,5,0,10,0,2018,26,1,1
12877,0,2,2,4,70,2,2,2,2,25.36,1.82,0,26,1,1,1.0,77,3.16,1,3,5,0,10,0,2018,26,0,1
12878,0,2,2,4,70,2,2,2,2,27.64,3.27,0,26,1,2,1.0,73,2.96,1,3,5,0,6,0,2018,26,1,1
12879,0,3,2,1,73,1,1,1,2,29.54,4.49,1,23,0,2,1.0,87,2.6,1,6,3,0,7,0,2018,0,0,2
12880,1,4,2,1,71,1,1,1,1,26.92,4.3,1,24,0,1,1.0,59,3.31,2,7,2,1,10,1,2018,0,0,1
12881,0,4,2,1,73,1,1,1,2,24.68,3.41,1,23,0,1,1.0,77,2.69,2,7,2,0,10,0,2018,0,0,2
12882,1,4,2,1,71,1,1,1,1,29.99,4.03,1,24,0,1,2.0,39,3.94,3,7,2,1,10,1,2018,0,0,1
12883,1,3,3,1,71,1,1,1,1,23.24,4.62,1,24,0,1,2.0,22,2.87,1,6,3,1,10,0,2018,0,1,1
12884,0,4,2,1,73,1,1,1,1,29.63,0.82,1,23,1,1,2.0,75,3.76,1,6,3,0,10,0,2018,7,0,2
12885,1,4,2,1,71,1,1,1,2,22.3,2.2,0,24,0,1,1.0,29,3.54,1,6,3,1,10,0,2018,7,0,1
12886,0,4,2,1,73,1,1,1,2,22.6,4.68,1,23,1,1,2.0,92,3.44,1,7,2,0,10,0,2018,7,0,2
12887,0,4,1,1,71,1,1,1,2,21.95,4.38,1,29,1,1,1.0,34,2.22,2,7,3,0,10,0,2018,7,0,2
12888,0,4,1,1,71,1,1,1,2,26.05,4.07,1,29,1,2,1.0,28,2.13,2,8,3,0,4,0,2018,7,0,2
12889,1,4,2,2,66,1,1,1,2,24.33,4.12,0,28,1,1,1.0,76,3.11,1,6,3,0,10,0,2018,7,0,1
12890,0,5,1,2,73,1,1,1,1,31.02,4.02,1,23,0,1,2.0,33,1.79,2,7,3,1,10,0,2018,7,0,2
12891,0,4,1,2,73,1,1,1,2,26.28,5.17,1,23,0,1,1.0,94,2.05,1,7,3,1,10,0,2018,7,0,2
12892,0,3,1,2,71,1,1,1,2,25.2,3.99,1,29,0,2,1.0,45,2.15,1,6,4,1,20,0,2018,7,0,2
12893,1,4,2,2,66,1,1,1,1,29.17,4.5,2,28,1,1,1.0,98,2.72,3,7,2,0,10,0,2018,7,0,1
12894,1,4,2,2,71,1,1,1,1,30.23,4.13,1,24,1,1,1.0,5,3.05,1,6,3,0,5,0,2018,7,0,1
12895,1,4,2,3,71,1,1,1,1,30.57,3.27,1,24,1,1,1.0,75,2.24,1,6,3,0,10,0,2018,10,0,1
12896,1,4,2,3,71,1,1,1,1,23.75,4.9,1,24,1,1,1.0,37,2.96,1,5,3,0,10,0,2018,10,0,1
12897,1,4,2,3,71,1,1,1,1,27.3,5.07,0,24,1,1,2.0,26,2.59,1,6,3,0,10,1,2018,10,0,1
12898,0,3,1,3,73,1,1,1,2,28.2,2.81,1,23,0,1,1.0,75,3.34,1,6,4,1,10,0,2018,13,0,2
12899,0,3,1,3,73,1,1,1,2,31.1,1.55,1,23,0,1,1.0,64,1.32,1,6,4,1,10,0,2018,13,0,2
12900,0,3,1,3,73,1,1,1,1,24.8,3.06,2,23,0,1,1.0,34,2.6,1,6,4,1,10,0,2018,13,0,2
12901,0,3,1,4,73,1,1,1,2,28.11,2.61,1,23,0,1,1.0,62,2.81,1,6,4,0,10,0,2018,20,0,2
12902,0,3,1,4,73,1,1,1,2,28.6,2.94,1,23,0,1,1.0,75,3.77,1,6,4,0,10,0,2018,27,1,2
12903,0,4,1,4,73,1,1,1,2,23.51,3.8,1,23,0,1,2.0,48,2.33,1,7,3,0,10,0,2018,27,0,2
12904,0,4,1,4,73,1,1,1,1,25.65,4.34,2,23,0,1,1.0,37,2.48,1,7,3,0,10,0,2018,27,0,2
12905,0,4,2,4,73,1,1,1,2,31.32,4.1,1,23,0,1,1.0,68,1.89,2,8,2,0,10,0,2018,27,0,2
12906,0,4,1,4,73,1,1,1,2,29.54,4.34,1,23,0,1,1.0,50,2.12,1,7,3,0,10,0,2018,27,1,2
12907,0,4,2,1,70,1,1,2,0,21.92,4.08,3,23,0,1,1.0,75,4.01,2,8,2,0,10,0,2018,0,0,0
12908,0,4,2,1,70,1,1,2,0,29.91,3.35,3,23,0,2,2.0,69,0.87,2,7,2,0,4,0,2018,0,0,0
12909,0,4,2,1,70,1,1,2,1,23.83,5.12,2,23,0,1,1.0,42,2.66,2,8,2,0,10,0,2018,0,0,0
12910,0,4,2,1,70,1,1,2,1,27.94,4.5,2,23,0,1,2.0,26,3.5,1,6,2,0,10,0,2018,0,0,0
12911,0,4,2,1,70,1,1,2,1,29.64,3.69,2,23,0,1,1.0,16,4.02,2,8,2,0,10,0,2018,0,0,0
12912,1,2,2,1,73,1,1,1,2,20.92,5.53,2,24,1,2,2.0,75,2.44,1,6,3,1,10,0,2018,0,0,2
12913,1,2,2,1,73,1,1,1,2,26.34,4.86,2,24,1,1,1.0,43,2.49,1,6,3,1,10,0,2018,0,0,2
12914,1,2,2,1,73,1,1,1,2,31.17,3.97,2,24,1,2,1.0,14,2.67,1,6,3,1,2,0,2018,0,1,2
12915,0,4,2,1,70,1,1,2,0,32.84,5.14,3,23,0,2,2.0,71,1.16,2,8,2,0,6,0,2018,7,0,0
12916,0,3,2,2,70,1,1,2,0,28.24,3.93,3,23,0,1,1.0,38,1.23,1,7,3,1,10,0,2018,7,0,0
12917,0,4,2,2,70,1,1,2,1,29.46,5.21,2,23,0,2,1.0,28,1.98,2,7,2,1,11,0,2018,7,0,0
12918,1,2,2,2,73,1,1,1,2,22.84,5.19,2,24,1,1,1.0,75,0.96,1,7,3,0,10,0,2018,7,0,2
12919,1,2,2,2,73,1,1,1,2,26.6,5.62,2,24,1,1,2.0,75,2.04,1,7,3,0,10,0,2018,14,0,2
12920,0,2,2,2,70,1,1,2,1,32.16,5.09,2,23,0,1,1.0,71,2.09,0,6,4,1,10,0,2018,14,0,0
12921,0,2,2,2,70,1,1,2,1,30.4,3.62,2,23,0,2,1.0,71,2.4,0,5,4,1,10,0,2018,14,0,0
12922,1,2,2,2,73,1,1,1,2,26.15,5.49,2,24,1,1,1.0,71,2.09,1,6,3,0,10,0,2018,14,0,2
12923,1,2,2,3,73,1,1,1,2,29.28,5.54,2,24,0,1,2.0,75,2.18,1,6,3,0,10,0,2018,28,0,2
12924,1,2,2,3,73,1,1,1,2,26.35,5.07,2,24,0,2,1.0,66,1.01,1,6,3,0,1,0,2018,28,1,2
12925,1,2,2,3,73,1,1,1,2,20.12,5.35,2,24,0,1,1.0,36,1.59,1,7,3,0,10,0,2018,28,0,2
12926,0,4,2,3,75,1,1,2,1,23.14,4.92,2,28,1,1,2.0,46,3.23,1,7,2,1,10,0,2018,28,0,0
12927,1,2,2,3,73,1,1,1,2,20.5,4.96,2,24,0,1,1.0,84,1.17,1,6,3,0,10,0,2018,28,0,2
12928,1,2,2,3,73,1,1,1,2,20.21,5.07,2,24,0,1,1.0,75,1.26,1,7,3,0,10,0,2018,31,0,2
12929,1,2,2,3,73,1,1,1,2,21.66,5.06,2,24,0,1,1.0,54,2.58,1,7,3,0,10,0,2018,31,0,2
12930,0,4,2,3,75,1,1,2,1,25.03,3.77,2,28,1,1,2.0,61,2.19,1,7,2,1,10,0,2018,38,0,0
12931,1,2,2,4,73,1,1,1,2,26.9,5.23,2,24,0,1,1.0,85,2.14,1,7,3,1,10,0,2018,38,0,2
12932,1,2,3,4,73,1,1,1,2,27.14,5.39,2,24,0,1,1.0,40,1.43,1,6,2,1,10,0,2018,38,0,2
12933,1,2,3,4,73,1,1,1,2,33.65,5.81,2,24,0,2,1.0,9,0.34,1,6,2,1,9,0,2018,38,0,2
12934,0,4,2,4,70,1,1,2,0,28.31,5.96,3,23,1,1,2.0,18,1.81,1,7,2,0,10,0,2018,38,0,0
12935,1,2,3,4,73,1,1,1,2,23.38,5.92,2,24,0,1,1.0,75,1.9,1,6,2,1,10,0,2018,38,0,2
12936,1,2,3,4,73,1,1,1,2,28.47,3.91,2,24,0,1,1.0,44,1.77,1,7,2,1,10,0,2018,38,1,2
12937,1,3,2,1,73,3,2,2,2,33.04,5.71,2,25,0,1,1.0,50,1.26,1,7,2,1,10,0,2018,0,0,1
