,PlayId,isHomeTeam,X,Y,S,A,Orientation,Dir,Season,Quarter,PossessionTeamAbbrCode,Down,Distance,HomeScoreBeforePlay,VisitorScoreBeforePlay,IsPossTeamInLead,DefendersInTheBox,isPlayDirectionLeft,TimeSnapDiff,YardsToTouchdown,PlayerHeightInches,PlayerWeight,Age,PlayerCollegeNameCode,HomeTeamAbbrCode,VisitorTeamAbbrCode,Week,StadiumTypeCode,TurfCode,isFirstDown,Centers,Cornerbacks,DefensiveEnds,DefensiveTackles,LineBackers,NoseTackles,OffensiveGuards,Safeties,TightEnds,DistanceBins
11987,20180916080705,1,59.5,26.76,5.16,2.76,143.82,175.47,2018,1,32,3,1,0,7,1,6,0,2.0,43,68,195,27,57,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,1
11988,20180916080928,0,61.79,23.75,2.61,4.08,80.63,78.95,2018,2,14,1,10,0,7,0,7,0,2.0,43,73,217,24,100,32,14,2,1,1,0,1,2,2,0,4,1,3,2,2,2
11989,20180916080949,0,65.96,30.4,2.77,3.3,83.65,71.39,2018,2,14,2,6,0,7,0,8,0,1.0,39,73,217,24,100,32,14,2,1,1,0,1,2,2,0,4,1,3,2,2,2
11990,20180916081092,1,53.85,28.96,4.95,3.73,333.03,352.81,2018,2,32,2,12,0,7,1,6,1,1.0,39,68,195,27,57,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,3
11991,20180916081233,0,40.3,25.11,3.2,3.0,97.04,143.95,2018,2,14,1,10,3,7,0,7,0,1.0,65,69,198,21,20,32,14,2,1,1,0,1,3,0,0,4,2,3,2,1,2
11992,20180916081318,0,84.0,25.64,2.26,2.55,86.55,119.61,2018,2,14,2,4,3,7,0,6,0,2.0,21,72,210,22,177,32,14,2,1,1,0,1,3,2,0,4,0,3,2,1,1
11993,20180916081346,0,83.74,26.6,4.65,2.83,65.46,4.62,2018,2,14,3,2,3,7,0,7,0,2.0,19,72,210,22,177,32,14,2,1,1,1,1,3,2,0,4,0,3,2,2,1
11994,20180916081375,0,90.77,29.48,3.17,3.38,102.11,107.23,2018,2,14,1,10,3,7,0,8,0,1.0,14,73,217,24,100,32,14,2,1,1,0,1,2,2,0,4,1,3,2,2,2
11995,20180916081402,0,97.17,28.15,3.77,3.35,95.67,113.83,2018,2,14,2,4,3,7,0,6,0,2.0,8,69,198,21,20,32,14,2,1,1,1,1,3,0,0,4,2,3,2,1,1
11996,20180916081450,1,89.9,22.79,3.99,3.92,280.16,323.17,2018,2,32,1,10,3,14,1,6,1,1.0,75,73,220,33,112,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,2
11997,20180916081591,0,32.34,27.31,4.9,2.39,128.51,150.74,2018,2,14,2,10,3,14,0,8,0,2.0,72,69,198,21,20,32,14,2,1,1,0,1,2,2,0,4,1,3,2,2,2
11998,20180916081780,1,78.4,31.87,0.13,2.51,255.86,192.24,2018,2,32,1,10,3,14,1,6,1,1.0,63,68,195,27,57,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,2
11999,20180916082334,1,105.61,29.93,5.72,2.71,323.82,354.68,2018,3,32,1,10,3,14,1,6,1,1.0,91,73,220,33,112,32,14,2,1,1,0,1,2,2,2,3,0,2,2,2,2
12000,20180916082426,1,92.82,25.29,4.64,2.91,290.09,301.23,2018,3,32,1,10,3,14,1,6,1,1.0,77,73,220,33,112,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,2
12001,20180916082471,1,72.6,29.05,4.75,4.12,322.47,353.67,2018,3,32,1,10,3,14,1,6,1,1.0,58,73,220,33,112,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,2
12002,20180916082588,0,24.93,28.34,2.8,2.48,93.59,41.56,2018,3,14,2,12,3,14,0,7,0,1.0,80,72,210,22,177,32,14,2,1,1,0,1,3,1,0,4,1,3,2,1,3
12003,20180916082635,1,45.01,25.86,6.5,2.73,221.26,201.49,2018,3,32,1,10,3,14,1,6,1,1.0,29,73,220,33,112,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,2
12004,20180916082733,1,27.48,24.82,4.39,3.61,296.93,282.63,2018,3,32,2,7,3,14,1,6,1,2.0,12,73,220,33,112,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,2
12005,20180916082841,0,28.24,23.68,3.09,1.42,78.75,89.49,2018,3,14,2,10,6,14,0,8,0,1.0,76,72,210,22,177,32,14,2,1,1,0,1,2,1,0,4,2,3,2,2,2
12006,20180916082952,1,78.98,25.33,4.39,2.88,294.84,296.65,2018,3,32,1,10,6,14,1,6,1,1.0,63,73,220,33,112,32,14,2,1,1,1,1,3,2,2,2,0,2,2,1,2
12007,20180916082973,1,65.01,26.79,5.31,1.73,334.22,328.19,2018,3,32,1,10,6,14,1,6,1,2.0,49,73,220,33,112,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,2
12008,20180916083018,1,48.3,25.21,3.01,3.37,264.41,215.66,2018,3,32,1,10,6,14,1,6,1,1.0,33,73,220,33,112,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,2
12009,20180916083063,1,35.58,30.9,3.95,1.4,281.02,285.84,2018,3,32,1,10,6,14,1,6,1,1.0,20,68,195,27,57,32,14,2,1,1,0,1,3,2,2,2,0,2,2,1,2
12010,20180916083178,0,89.6,30.89,4.27,3.4,253.88,213.21,2018,4,14,1,10,9,14,0,7,1,1.0,75,73,217,24,100,32,14,2,1,1,0,1,3,0,0,4,2,3,2,1,2
12011,20180916083199,0,85.55,23.06,4.18,2.71,315.12,328.59,2018,4,14,2,6,9,14,0,6,1,1.0,71,73,217,24,100,32,14,2,1,1,0,1,3,0,0,4,2,3,2,1,2
12012,20180916083374,0,34.59,23.18,3.69,2.91,287.15,318.09,2018,4,14,2,1,9,14,0,6,1,1.0,20,69,198,21,20,32,14,2,1,1,0,1,3,0,0,4,2,3,2,1,1
12013,20180916083735,0,95.38,27.59,3.32,3.69,279.84,286.06,2018,4,14,1,10,9,21,0,8,1,1.0,81,73,217,24,100,32,14,2,1,1,1,1,2,2,0,4,1,3,2,2,2
12014,20180916083756,0,77.21,23.09,3.53,2.55,284.52,247.79,2018,4,14,1,10,9,21,0,8,1,1.0,63,73,217,24,100,32,14,2,1,1,0,1,2,2,0,4,1,3,2,2,2
12015,20180916083794,0,75.9,25.24,4.13,3.31,260.02,233.76,2018,4,14,2,8,9,21,0,8,1,1.0,61,73,217,24,100,32,14,2,1,1,0,1,1,2,0,4,1,3,3,3,2
12016,20180916090078,1,95.78,33.22,5.56,1.78,318.43,323.7,2018,1,17,1,10,0,0,0,8,1,2.0,80,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12017,20180916090147,1,84.89,32.28,4.7,2.39,329.86,321.51,2018,1,17,1,10,0,0,0,8,1,1.0,69,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12018,20180916090213,1,77.55,27.52,4.84,3.06,245.31,181.96,2018,1,17,1,10,0,0,0,8,1,1.0,60,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12019,20180916090297,0,24.12,26.25,3.03,4.08,83.45,70.38,2018,1,1,1,10,0,0,0,7,0,2.0,80,73,224,26,117,17,1,2,1,1,0,1,2,0,3,4,0,2,2,2,2
12020,20180916090318,0,25.85,27.6,3.72,2.25,98.41,109.44,2018,1,1,2,9,0,0,0,7,0,1.0,79,73,224,26,117,17,1,2,1,1,0,1,2,0,3,4,0,2,2,2,2
12021,20180916090386,0,37.89,24.2,3.38,2.37,90.39,79.58,2018,1,1,1,15,0,0,0,7,0,1.0,67,73,224,26,117,17,1,2,1,1,0,1,2,0,3,4,0,2,2,2,3
12022,20180916090492,1,104.06,31.48,3.85,2.3,301.51,295.14,2018,1,17,1,10,0,0,0,7,1,2.0,88,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12023,20180916090513,1,103.56,32.81,4.44,0.79,312.03,325.31,2018,1,17,2,9,0,0,0,6,1,1.0,87,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12024,20180916090625,1,60.47,31.36,3.35,3.27,262.98,226.89,2018,1,17,3,2,0,0,0,7,1,1.0,46,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,1
12025,20180916090688,0,11.45,21.4,5.06,2.7,121.45,148.5,2018,1,1,1,10,0,0,0,8,0,1.0,93,73,224,26,117,17,1,2,1,1,0,1,2,0,3,4,0,2,2,1,2
12026,20180916090913,1,93.55,22.17,4.33,2.16,98.98,115.34,2018,2,17,2,1,0,0,0,8,0,1.0,11,73,224,24,2,17,1,2,1,1,1,2,2,2,2,2,0,1,3,1,1
12027,20180916091006,0,90.04,29.32,3.7,2.56,273.64,254.64,2018,2,1,2,10,8,0,1,7,1,1.0,75,73,224,26,117,17,1,2,1,1,0,1,2,1,2,4,0,2,2,2,2
12028,20180916091082,1,50.4,28.19,3.7,3.9,100.58,75.37,2018,2,17,1,10,8,0,0,8,0,1.0,54,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12029,20180916091103,1,59.04,25.46,4.34,3.31,120.13,129.39,2018,2,17,2,1,8,0,0,8,0,1.0,45,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,1
12030,20180916091234,1,91.94,28.64,3.54,2.4,103.67,123.68,2018,2,17,2,1,8,0,0,8,0,2.0,13,73,224,24,2,17,1,2,1,1,1,2,2,1,2,3,0,1,3,1,1
12031,20180916091279,1,98.67,25.48,3.99,3.34,87.33,57.41,2018,2,17,2,6,8,0,0,6,0,1.0,6,73,224,24,2,17,1,2,1,1,0,2,3,1,2,2,0,1,3,1,2
12032,20180916091488,0,85.5,30.86,3.19,3.81,240.62,203.84,2018,2,1,1,20,11,0,1,6,1,1.0,71,73,224,26,117,17,1,2,1,1,0,1,3,1,2,2,0,2,3,1,4
12033,20180916091509,0,84.18,24.69,3.4,3.29,258.25,207.04,2018,2,1,2,19,11,0,1,6,1,2.0,70,73,224,26,117,17,1,2,1,1,0,1,3,1,2,2,0,2,3,1,4
12034,20180916091625,1,93.78,22.24,4.34,2.99,119.86,119.24,2018,2,17,2,4,11,0,0,6,0,1.0,11,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,1
12035,20180916091652,1,94.45,24.89,3.55,2.06,77.11,70.23,2018,2,17,3,3,11,0,0,8,0,1.0,10,73,224,24,2,17,1,2,1,1,1,2,2,1,2,3,0,1,3,1,1
12036,20180916091690,1,99.11,25.29,3.68,3.14,100.97,62.84,2018,2,17,1,6,11,0,0,7,0,1.0,6,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12037,20180916091812,1,103.96,25.38,3.28,2.6,92.29,125.68,2018,2,17,3,2,11,0,0,7,0,1.0,2,73,224,24,2,17,1,2,1,1,0,2,3,1,2,2,0,1,3,1,1
12038,20180916091873,1,104.22,22.96,4.03,4.33,113.9,104.35,2018,2,17,4,1,11,0,0,8,0,1.0,1,73,224,24,2,17,1,2,1,1,1,2,3,1,2,2,0,1,3,1,1
12039,20180916091969,0,35.75,24.69,3.72,2.58,89.35,73.0,2018,3,1,1,10,19,0,1,7,0,1.0,69,73,224,26,117,17,1,2,1,1,0,1,2,0,3,4,0,2,2,2,2
12040,20180916091990,0,40.44,30.23,3.76,4.28,102.52,103.24,2018,3,1,2,5,19,0,1,7,0,2.0,64,73,224,26,117,17,1,2,1,1,0,1,2,0,3,4,0,2,2,2,1
12041,20180916092011,0,43.51,25.49,3.39,3.66,77.68,59.29,2018,3,1,3,2,19,0,1,8,0,1.0,61,73,224,26,117,17,1,2,1,1,0,1,2,0,3,4,0,2,2,2,1
12042,20180916092081,1,37.25,25.03,4.28,1.84,299.61,293.55,2018,3,17,1,10,19,0,0,7,1,1.0,22,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12043,20180916092203,0,6.54,29.24,3.59,2.11,85.1,104.86,2018,3,1,2,10,19,0,1,7,0,1.0,98,73,224,26,117,17,1,2,1,1,0,1,2,1,2,4,0,2,2,2,2
12044,20180916092283,0,12.98,22.95,2.13,2.39,72.33,16.05,2018,3,1,1,18,19,0,1,6,0,1.0,92,73,224,26,117,17,1,2,1,1,0,1,3,1,2,2,0,2,3,1,4
12045,20180916092441,1,26.06,22.31,3.23,2.54,287.2,243.97,2018,3,17,1,10,19,0,0,7,1,1.0,11,73,224,24,2,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12046,20180916092486,1,17.2,24.8,3.59,3.57,281.46,284.05,2018,3,17,3,1,19,0,0,7,1,1.0,2,73,224,24,2,17,1,2,1,1,1,2,2,1,2,3,0,1,3,1,1
12047,20180916092586,1,74.1,29.92,3.75,3.98,283.76,269.24,2018,3,17,1,10,27,0,0,7,1,1.0,59,71,222,25,3,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12048,20180916092626,1,65.59,28.83,3.58,2.59,255.05,250.85,2018,3,17,2,1,27,0,0,8,1,1.0,50,71,222,25,3,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,1
12049,20180916092782,1,87.72,30.98,4.72,3.38,79.87,73.88,2018,4,17,3,3,27,0,0,8,0,1.0,17,71,222,25,3,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,1
12050,20180916092861,0,99.83,29.33,2.99,2.69,295.2,319.36,2018,4,1,1,10,27,0,1,6,1,1.0,85,69,210,22,279,17,1,2,1,1,0,1,3,0,2,3,0,2,3,1,2
12051,20180916092960,1,25.52,32.5,5.22,3.97,64.92,4.35,2018,4,17,1,10,27,0,0,8,0,1.0,77,71,222,25,3,17,1,2,1,1,1,2,2,2,2,2,0,1,3,1,2
12052,20180916092981,1,44.44,26.93,5.64,2.92,114.65,177.18,2018,4,17,1,10,27,0,0,8,0,1.0,58,71,222,25,3,17,1,2,1,1,0,2,2,2,2,2,0,1,3,1,2
12053,20180916093081,1,76.77,25.57,4.29,2.7,75.08,61.52,2018,4,17,1,10,27,0,0,8,0,2.0,28,71,222,25,3,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12054,20180916093102,1,78.47,28.4,3.84,2.81,70.84,110.93,2018,4,17,2,8,27,0,0,8,0,2.0,26,71,222,25,3,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12055,20180916093217,1,79.51,22.76,4.13,3.1,82.64,112.12,2018,4,17,1,10,27,0,0,7,0,1.0,25,71,222,25,3,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12056,20180916093238,1,84.4,22.68,3.45,1.37,84.05,121.34,2018,4,17,2,5,27,0,0,6,0,1.0,20,71,222,25,3,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,1
12057,20180916093283,1,90.61,28.26,4.6,3.49,80.87,120.26,2018,4,17,1,10,27,0,0,8,0,2.0,14,71,222,25,3,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12058,20180916093304,1,94.09,21.66,5.42,4.31,90.44,171.06,2018,4,17,2,5,27,0,0,8,0,1.0,9,71,222,25,3,17,1,2,1,1,1,2,2,1,2,3,0,1,3,1,1
12059,20180916093330,1,100.72,22.93,4.13,3.61,86.13,108.93,2018,4,17,1,4,27,0,0,8,0,1.0,4,71,222,25,3,17,1,2,1,1,0,2,2,1,2,3,0,1,3,1,1
12060,20180916093438,0,91.27,31.03,1.84,2.48,268.13,215.19,2018,4,1,2,7,34,0,1,6,1,2.0,77,73,224,26,117,17,1,2,1,1,1,1,3,2,0,4,0,2,2,1,2
12061,20180916100116,0,43.43,25.74,4.11,2.9,99.3,63.29,2018,1,11,1,5,0,0,0,8,0,1.0,61,71,212,21,5,29,11,2,1,1,0,2,2,3,0,3,1,1,2,2,1
12062,20180916100137,0,45.5,21.06,1.08,2.86,271.27,135.77,2018,1,11,2,4,0,0,0,7,0,2.0,60,71,212,21,5,29,11,2,1,1,1,2,3,2,0,3,1,1,2,1,1
12063,20180916100158,0,48.94,25.26,4.68,2.92,61.15,74.7,2018,1,11,1,10,0,0,0,7,0,1.0,56,72,247,31,6,29,11,2,1,1,0,2,2,3,0,3,1,1,2,2,2
12064,20180916100224,0,56.74,23.73,4.19,3.08,78.0,22.88,2018,1,11,3,3,0,0,0,7,0,1.0,49,71,212,21,5,29,11,2,1,1,0,2,3,2,1,3,0,1,2,1,1
12065,20180916100268,1,105.71,29.38,3.98,3.67,296.17,286.1,2018,1,29,1,10,0,0,0,7,1,2.0,90,71,190,23,140,29,11,2,1,1,1,2,2,1,2,4,0,1,2,1,2
12066,20180916100289,1,76.91,25.94,6.04,0.46,256.83,218.16,2018,1,29,1,10,0,0,0,7,1,2.0,62,70,222,29,139,29,11,2,1,1,0,2,2,1,2,4,0,1,2,1,2
12067,20180916100590,0,48.82,23.17,4.29,1.57,93.38,99.84,2018,1,11,1,10,3,0,1,7,0,2.0,56,72,247,31,6,29,11,2,1,1,1,2,3,3,1,2,0,1,2,1,2
12068,20180916100615,0,60.9,27.58,4.63,2.34,98.92,108.56,2018,1,11,1,10,3,0,1,7,0,1.0,44,72,247,31,6,29,11,2,1,1,0,2,3,3,1,2,0,1,2,1,2
12069,20180916100747,1,105.76,27.19,5.07,3.0,277.41,185.02,2018,1,29,1,10,3,7,1,6,1,1.0,88,71,190,23,140,29,11,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12070,20180916100847,1,79.14,30.46,5.27,1.47,315.21,274.55,2018,1,29,3,1,3,7,1,8,1,1.0,66,70,222,29,139,29,11,2,1,1,1,2,2,1,2,3,0,1,3,1,1
12071,20180916100923,1,63.55,26.14,6.23,0.92,303.67,354.37,2018,1,29,1,15,3,7,1,6,1,2.0,49,70,222,29,139,29,11,2,1,1,0,2,2,1,1,4,0,1,3,1,3
12072,20180916101050,1,85.95,28.98,6.47,0.28,59.85,32.73,2018,2,29,1,10,3,7,1,7,0,1.0,20,71,190,23,140,29,11,2,1,1,0,2,2,1,1,4,0,1,3,2,2
12073,20180916101133,1,102.89,29.63,5.25,1.14,130.23,133.06,2018,2,29,1,4,3,7,1,7,0,1.0,4,71,190,23,140,29,11,2,1,1,0,2,3,0,2,4,0,1,2,1,1
12074,20180916101235,0,90.09,27.89,4.47,3.4,320.42,285.22,2018,2,11,1,10,10,7,1,7,1,1.0,75,71,212,21,5,29,11,2,1,1,0,2,2,3,0,3,1,1,2,2,2
12075,20180916101366,1,36.3,24.92,6.14,0.66,124.1,145.65,2018,2,29,1,10,10,7,0,7,0,1.0,69,70,222,29,139,29,11,2,1,1,0,2,2,0,2,4,0,1,3,2,2
12076,20180916101415,1,44.37,29.07,3.96,2.07,92.41,84.67,2018,2,29,3,2,10,7,0,8,0,1.0,61,70,222,29,139,29,11,2,1,1,0,2,2,1,2,4,0,1,2,1,1
12077,20180916101489,0,92.61,28.03,4.22,1.73,273.83,251.45,2018,2,11,2,6,10,7,1,7,1,1.0,77,72,247,31,6,29,11,2,1,1,0,2,2,2,2,3,0,1,2,2,2
12078,20180916101565,1,85.86,28.14,3.27,2.9,101.31,172.46,2018,2,29,2,10,10,7,0,7,0,1.0,16,71,190,23,140,29,11,2,1,1,0,2,2,0,2,4,0,1,3,1,2
12079,20180916101669,0,81.41,23.07,4.48,2.05,257.8,250.92,2018,2,11,2,1,13,7,1,7,1,2.0,66,72,247,31,6,29,11,2,1,1,1,2,3,2,0,3,1,1,2,1,1
12080,20180916102359,1,40.59,29.56,5.01,3.27,290.01,247.11,2018,3,29,1,10,13,10,0,6,1,2.0,26,71,190,23,140,29,11,2,1,1,0,2,2,1,2,3,0,1,3,1,2
12081,20180916102380,1,33.32,27.93,6.43,2.44,329.07,329.33,2018,3,29,2,3,13,10,0,7,1,2.0,19,71,190,23,140,29,11,2,1,1,1,2,2,1,2,3,0,1,3,1,1
12082,20180916102401,1,30.97,34.59,6.76,1.22,309.11,328.83,2018,3,29,1,10,13,10,0,7,1,2.0,16,70,222,29,139,29,11,2,1,1,0,2,2,1,2,3,0,1,3,3,2
12083,20180916102489,0,52.72,20.53,5.42,0.91,125.09,138.36,2018,3,11,1,10,20,10,1,8,0,2.0,52,72,247,31,6,29,11,2,1,1,1,2,2,3,0,3,1,1,2,1,2
12084,20180916102532,0,67.05,31.93,1.91,4.65,158.47,28.05,2018,3,11,2,10,20,10,1,6,0,1.0,39,71,212,21,5,29,11,2,1,1,1,2,3,2,0,3,1,1,2,1,2
12085,20180916102850,1,63.1,31.71,4.91,2.73,303.04,287.72,2018,3,29,1,10,20,13,0,6,1,1.0,48,70,222,29,139,29,11,2,1,1,0,2,2,1,1,4,0,1,3,1,2
12086,20180916102938,0,19.23,31.49,4.92,1.62,65.24,70.53,2018,3,11,1,10,20,13,1,7,0,2.0,86,72,247,31,6,29,11,2,1,1,0,2,2,2,2,3,0,1,2,2,2
12087,20180916103039,0,51.66,19.73,5.51,1.94,152.75,173.13,2018,3,11,1,10,20,13,1,7,0,1.0,51,71,212,21,5,29,11,2,1,1,0,2,3,3,0,2,1,1,2,1,2
12088,20180916103183,1,100.36,23.93,7.52,1.85,265.9,216.28,2018,3,29,1,10,20,13,0,7,1,2.0,86,71,190,23,140,29,11,2,1,1,1,2,3,1,1,4,0,1,2,1,2
12089,20180916103204,1,80.42,28.51,6.85,1.94,321.25,330.66,2018,3,29,1,10,20,13,0,7,1,2.0,66,71,190,23,140,29,11,2,1,1,1,2,2,1,2,4,0,1,2,1,2
12090,20180916103266,0,25.55,27.79,5.9,1.34,7.39,31.32,2018,3,11,1,10,27,13,1,8,0,2.0,79,72,247,31,6,29,11,2,1,1,0,2,2,3,0,3,1,1,2,1,2
12091,20180916103411,1,71.65,27.96,6.26,1.45,30.53,48.21,2018,4,29,1,10,27,13,0,6,0,1.0,34,70,222,29,139,29,11,2,1,1,0,2,2,1,1,4,0,1,3,1,2
12092,20180916103436,1,78.65,34.66,6.05,0.73,47.69,37.59,2018,4,29,2,3,27,13,0,7,0,2.0,27,70,222,29,139,29,11,2,1,1,1,2,2,1,1,4,0,1,3,1,1
12093,20180916103457,1,87.57,25.27,5.25,1.74,138.11,140.98,2018,4,29,1,10,27,13,0,7,0,1.0,18,70,222,29,139,29,11,2,1,1,0,2,2,1,2,4,0,1,2,1,2
12094,20180916103803,1,30.61,22.28,5.79,1.05,134.1,139.7,2018,4,29,1,10,30,20,0,7,0,2.0,75,71,190,23,140,29,11,2,1,1,0,2,2,1,2,4,0,1,2,2,2
12095,20180916104373,1,40.37,32.4,6.09,0.9,26.65,33.44,2018,4,29,1,10,30,27,0,8,0,2.0,65,70,222,29,139,29,11,2,1,1,0,2,2,1,2,4,0,1,2,3,2
12096,20180916104415,1,44.47,34.87,6.02,1.1,73.38,37.32,2018,4,29,2,6,30,27,0,7,0,1.0,61,70,222,29,139,29,11,2,1,1,0,2,2,1,2,4,0,1,2,3,2
12097,20180916104490,1,53.76,34.54,5.83,2.58,348.49,49.92,2018,4,29,1,10,30,27,0,8,0,1.0,52,70,222,29,139,29,11,2,1,1,0,2,2,1,2,4,0,1,2,3,2
12098,20180916104528,1,54.46,25.07,5.97,0.83,136.67,153.38,2018,4,29,2,9,30,27,0,8,0,1.0,51,70,222,29,139,29,11,2,1,1,0,2,2,1,2,4,0,1,2,3,2
12099,20180916110051,0,29.73,29.36,5.74,1.84,85.9,47.44,2018,1,25,1,10,0,0,0,6,0,2.0,75,71,215,32,28,10,25,2,1,1,0,1,3,2,0,3,1,2,2,1,2
12100,20180916110120,0,65.55,20.92,5.68,1.71,131.61,129.81,2018,1,25,2,3,0,0,0,7,0,1.0,39,71,215,32,28,10,25,2,1,1,1,1,2,2,0,3,2,2,2,2,1
12101,20180916110188,0,93.67,32.95,5.41,2.11,48.56,38.51,2018,1,25,1,10,0,0,0,7,0,1.0,11,69,210,29,102,10,25,2,1,1,0,1,3,2,0,3,1,2,2,1,2
12102,20180916110314,1,90.21,23.62,5.74,2.33,208.14,204.39,2018,1,10,1,10,0,3,1,7,1,1.0,75,72,238,22,6,10,25,2,1,1,0,2,2,0,3,4,0,1,2,2,2
12103,20180916110335,1,90.94,24.53,4.52,3.06,196.73,208.67,2018,1,10,2,11,0,3,1,6,1,1.0,76,68,190,24,14,10,25,2,1,1,0,2,3,1,2,3,0,1,2,1,3
12104,20180916110441,0,34.0,27.79,4.96,2.88,101.4,109.64,2018,1,25,1,10,0,3,0,8,0,1.0,71,71,215,32,28,10,25,2,1,1,0,1,2,3,0,2,2,2,2,1,2
12105,20180916110462,0,34.42,31.9,4.34,1.32,56.68,43.36,2018,1,25,2,9,0,3,0,6,0,1.0,70,71,215,32,28,10,25,2,1,1,0,1,3,3,0,2,1,2,2,1,2
12106,20180916110550,1,89.69,28.45,4.24,1.64,258.8,242.32,2018,1,10,2,10,0,3,1,7,1,1.0,75,72,238,22,6,10,25,2,1,1,0,2,2,0,3,4,0,1,2,2,2
12107,20180916110621,0,25.42,26.34,4.05,3.6,48.45,12.76,2018,1,25,1,10,0,3,0,6,0,1.0,80,69,210,29,102,10,25,2,1,1,0,1,3,2,0,3,1,2,2,1,2
12108,20180916110677,0,26.21,23.12,3.14,3.27,57.02,25.5,2018,1,25,3,9,0,3,0,6,0,1.0,79,69,210,29,102,10,25,2,1,1,0,1,3,2,0,3,0,2,3,1,2
12109,20180916110723,1,97.08,32.17,4.51,2.84,319.54,302.62,2018,1,10,1,10,0,3,1,6,1,1.0,82,68,190,24,14,10,25,2,1,1,0,2,3,2,2,2,0,1,2,1,2
12110,20180916110915,0,60.44,27.6,4.64,0.69,232.33,224.29,2018,2,25,1,10,0,3,0,7,1,1.0,45,71,215,32,28,10,25,2,1,1,1,1,3,1,0,4,1,2,2,1,2
12111,20180916110977,0,43.55,20.92,5.1,1.64,239.41,224.33,2018,2,25,1,10,0,3,0,8,1,1.0,28,69,210,29,102,10,25,2,1,1,0,1,2,2,0,3,2,2,2,2,2
12112,20180916111115,1,29.74,24.88,4.16,3.32,90.01,87.39,2018,2,10,2,10,0,6,1,6,0,1.0,75,68,190,24,14,10,25,2,1,1,1,2,3,1,2,3,0,1,2,0,2
12113,20180916111136,1,84.04,23.78,3.88,2.36,65.34,42.33,2018,2,10,1,10,0,6,1,7,0,1.0,22,72,238,22,6,10,25,2,1,1,0,2,3,1,2,3,0,1,2,1,2
12114,20180916111231,0,94.34,20.94,5.65,1.99,244.77,224.97,2018,2,25,2,5,0,6,0,7,1,1.0,79,71,215,32,28,10,25,2,1,1,0,1,3,2,0,3,1,2,2,1,1
12115,20180916111252,0,89.4,24.99,4.49,2.42,283.01,278.02,2018,2,25,3,1,0,6,0,8,1,1.0,75,71,215,32,28,10,25,2,1,1,0,1,1,2,0,3,2,2,3,3,1
12116,20180916111291,1,40.48,28.75,4.29,3.74,86.26,81.95,2018,2,10,1,10,0,6,1,6,0,1.0,64,68,190,24,14,10,25,2,1,1,0,2,2,1,3,3,0,1,2,1,2
12117,20180916111463,0,62.83,19.48,5.72,2.57,245.27,188.2,2018,2,25,2,3,0,6,0,8,1,2.0,45,71,215,32,28,10,25,2,1,1,0,1,2,2,0,3,2,2,2,2,1
12118,20180916111517,0,53.62,24.63,1.96,3.4,254.79,221.1,2018,2,25,1,10,0,6,0,6,1,2.0,39,69,210,29,102,10,25,2,1,1,0,1,3,2,0,3,1,2,2,1,2
12119,20180916111633,0,14.88,22.48,5.12,2.23,273.66,250.23,2018,2,25,1,1,0,6,0,11,1,1.0,1,71,215,32,28,10,25,2,1,1,0,1,0,3,0,3,2,3,3,2,1
12120,20180916111673,0,14.6,22.78,5.02,2.45,280.5,252.83,2018,2,25,2,1,0,6,0,11,1,1.0,1,71,215,32,28,10,25,2,1,1,1,1,0,3,0,3,2,3,3,2,1
